user,tweet
4,['RT @kkwbeauty: AFTER CHRISTMAS SALE STARTS NOW! \nGet up to 60% off on select items online at https://t.co/32qaKbs5YG and in-stores at our P…']
4,['RT @KKWFRAGRANCE: AFTER CHRISTMAS SALE STARTS NOW! Get 30% off on all #KKWFRAGRANCE online at https://t.co/tNsXwaWFaS and in-stores at our…']
4,['❄️ https://t.co/wR5tSmOU1i']
4,['My 2 faves!!! https://t.co/0LfMVk5koZ']
4,['Just saw the press release from Governor Brown regarding Kevin Cooper! Such amazing news! https://t.co/GUVIgcQYDq']
4,['Kardashian West Jenner Christmas Eve Party starts soon ❄️❄️❄️ #NorthPole #WinterWonderland https://t.co/O2efL6KlVf']
4,['Sledding Tonight in a gown🙋🏻\u200d♀️ https://t.co/Q6P6enAiBU']
4,['Christmas Eve party preview ❄️ https://t.co/1hMrlBgiJ9']
4,['CHRISTMAS 2018. \n📸 pierresnaps https://t.co/TmwGeKS6QR']
4,['@lisarinna Thank you!!!!! Getting it!']
4,['RT @kuwthewests: CHRISTMAS VIBES. https://t.co/cdR3kQgnIC']
4,['Santa was my daddy here ❤️ https://t.co/OcpcLJumZY']
4,['RT @kuwthewests: Merry Christmas &amp; Happy Holidays!! https://t.co/uLpe6fW0r5']
4,['I wanna post what my backyard and whole house looks like but don’t want to ruin it for everyone coming! What should I do? Maybe post right before everyone comes?']
4,['Kendall and my mom rushed to a meeting after this shoot so this is what we have! As many of us as possible! From our family to yours Merry Christmas']
4,"['This year we waited until the last minute to do a card. Schedules we’re changing, my husband was in and out of town. But The day of this card last minute realized we were all together so we had all of our kids come meet us.']"
4,['I think the time has come I start a medication for psoriasis. I’ve never seen it like this before and I can’t even cover it at this point. It’s taken over my body. Has anyone tried a medication for psoriasis &amp; what kind works best? Need help ASAP!!!']
4,['Celebrate the holidays with me in Kim Kardashian: Hollywood!https://t.co/YqSNsLCmSS https://t.co/66BysIYIHm']
4,['RT @KKHOfficial: ‘Tis the season to pose and play together 📸 https://t.co/XHMthCqorR https://t.co/qbdlZcNH8O']
4,"['RT @kkwbeauty: ✨ EXTENDED HOLIDAY HOURS! ✨ Come shop the #KKWBEAUTY &amp; #KKWFRAGRANCE Pop-Up until 10PM tonight and tomorrow, 12.24 from 8AM-…']"
4,['Today is launch day! So proud of @khloekardashian &amp; @forevermalika hav ether BECCABFF’S collection out at Ulta store and https://t.co/8VTN5bXiZt SHOP IT NOW! So proud of you guys! I’m obsessed with everything https://t.co/rlBCNNIg16']
4,['I LOVE this shoot @kegrand Steven Klein https://t.co/dOVs0LzVio']
4,"[""RT @edwardbarsamian: the #BeautySecrets you've all wanted + waited for...@KimKardashian West @voguemagazine https://t.co/Z155IWnG2i""]"
4,['Scoop https://t.co/qWjuwyJfFl']
4,"['RT @voguemagazine: Watch @KimKardashian do her full beauty glam as only she can, just in time for the holidays: https://t.co/xKeQ6AET8A']"
4,['Wait until you see our Christmas decor. I’m gonna wait until Christmas Eve to show you guys! It’s sooooo good!!!']
4,['RT @TMZ: Van Jones Praises Kim Kardashian West as the Hero in Prison Reform Bill Passing https://t.co/QHNTH5OSTE']
4,['Sisters have you seen the make up challenge so did with @jamescharles doing half of my face &amp; @makeupbymario doing the other half??? Ugh. The stress! LOL be sure to watch this video on James YouTube Channel https://t.co/hBmkxWWUoo']
4,['Obsessed with my Glam Bible! Shop it now at https://t.co/sbyklMQhdE https://t.co/YKzUYijfc9']
4,['These are my fave 350’s 😱😍 https://t.co/ZpspsLEilA']
4,['https://t.co/yKBpVRpuAX']
4,['RT @VanJones68: 87-12 !!!! #FirstStepAct Senate overwhelmingly backs overhaul of criminal justice system - The Washington Post ... #cut50 \u2066…']
4,['I hope you have the best birthday 💋 https://t.co/DiwTU7faTi']
4,['Congrats Ellen! Can’t wait to watch this!!!! https://t.co/7RLoClQHYl']
4,['Me &amp; my bff! \U0001f970 North came to visit me on set &amp; said momma can we do a photo shoot together just me &amp; you! I followed her poses &amp; direction so here it is! I always dreamed of having a baby girl &amp; she’s perfect! https://t.co/qyNG6wmjQZ']
4,['RT @kanyewest: Keep squares out yo circle']
4,"['RT @kkwarmy: y’all the Ultralight Beams in bronze from KKW Beauty is just incredible! amazing job @KimKardashian, it just became my favorit…']"
4,['RT @cher: 🌲God Bless Us Every One🎅🏼']
4,['Baby K https://t.co/3ide8U9gLV']
4,"['RT @ItsJohnnyCyrus: Out of all of @kimkardashian’s fragrances, I would definitely say that Kimoji Cherry 🍒 is my favorite !!!! #KKWFRAGRANC…']"
4,['RT @narcicismo: MOOD https://t.co/17FPpm2i8A']
4,"[""RT @jamescharles: RT to be the next video's sister shoutout!!\n\nBEAUTY BATTLE ft. @KimKardashian &amp; @MakeupByMario is now LIVE!! The first ep…""]"
4,['Watch the Beauty Battle I did with @jamescharles and @MakeupByMario!! https://t.co/FmCRSnpwt9']
4,['My two nephews born on the same day!!!! Mason &amp; Reign I love you to the moon and back! Watching you grow up has been the best journey ever! Can’t wait to celebrate with you guys! https://t.co/jl0PkdgbPl']
4,"['My husband is the most brilliant person, the most genius person that I know. He has broken so many boundaries, everything from music, stage design, fashion and culture and will continue to change the world.']"
4,['@drake Never threaten my husband or our family. He paved the way for there to be a Drake.']
4,['Thank you @wwd for Product of the Year award for @KKWFRAGRANCE!!! #KKWFRAGRANCE #beautyincawards https://t.co/7wjKOy0f4M']
4,['Ok I have al of my sisters and my mom on set! I’m trying to surprise them with a Christmas Card shoot but just thought of this idea and Kanye is out of town! 😭 What do I do????']
4,['Damn sis!!!!!!!! Get it giiiiirrrrrrrlllllllll https://t.co/o1qtAvcIBg']
4,['Thank you @wwd for this great honor!!!!! PRODUCT OF THE YEAR for @KKWFRAGRANCE https://t.co/ei81443ZJT']
4,['Who has gone to my @kkwbeauty pop up shop? Be sure to check it out at @southcoastplaza in Costa Mesa https://t.co/Pni9sRPzcf']
4,"['Shop @kkwbeauty &amp; @KKWFRAGRANCE today to get your products before the holiday!! Last day to order to receive by Christmas is TOMORROW, December 13th only at https://t.co/PoBZ3bhjs8 and https://t.co/tbQezJs782 https://t.co/67GKTjBD9H']"
4,['\U0001f970\U0001f970\U0001f970 https://t.co/1mxUCE9x8m']
4,['Queen 👑 Carine @CRFASHIONBOOK https://t.co/1yy6DKgOyz']
4,['Date night seeing Cher is always a good idea! https://t.co/RojDttUFRW']
4,['\U0001f970\U0001f970\U0001f970 https://t.co/iKziqPmXnz']
4,['RT @jheartsjaclyn: stop I’m gonna have a sister stroke @jamescharles @KimKardashian https://t.co/JTOiRN1PPG']
4,['🔥🔥🔥\U0001f970\U0001f970\U0001f970 https://t.co/A1alR1qwSR']
4,['RT @IvankaTrump: It’s official... the #FIRSTStepAct is headed to the floor for a vote.\n\nThis historic legislation will reform our prison sy…']
4,"['Selected Participants will be notified by phone or email TOMORROW, 12.12.18 that they have been selected to participate in the Event. Each Selected Participant will be allowed to bring ONE guest to the Event. Good Luck!! #KKWBeautyPopUp']"
4,['RT @KKWFRAGRANCE: Come shop &amp; try the Crystal Gardenia collection in person at the #KKWBEAUTY Pop-Up in @southcoastplaza! LAST DAY to enter…']
4,['LAST DAY TO ENTER!  \n50 participants will be selected at random to attend a private event hosted by me on December 17th at @southcoastplaza. \nTODAY is the last day to enter to submit an entry in person with our store staff! No purchase necessary. #KKWBeautyPopUp https://t.co/uUYWr74VY7']
4,['Celebrating Saint with a Tarzan themed party 🍃 https://t.co/qCjkdJaK4Z']
4,['Where’s my car at?!?! https://t.co/WKufmWFHTH']
4,['RT @AsyaKardashian: https://t.co/T1ILSBKTAC']
4,['RT @kkwbeauty: Day 10 of #KKWBEAUTY Christmas! Get a 3-piece bundle of Kim’s Holiday Essentials for ONLY $55!! Bundle includes Smokey Volum…']
4,['VERSACE NIGHT IV https://t.co/v2doyEaEyG']
4,['VERSACE NIGHTS III https://t.co/YcIgrPXhXi']
4,['VERSACE NIGHTS II https://t.co/7zRaA2BDdD']
4,['VERSACE NIGHTS https://t.co/5X9N0nutF6']
4,"[""RT @BusyTonightTV: If you're not over the #KUWTK finale yet, which like, it just ended so how could you be, then keep hanging out! @KimKada…""]"
4,['RT @narcicismo: honestly this is the best show ever. I hope #KUWTK lasts us for an eternity because I don’t know what would I do without th…']
4,['Awww I’m not crying YOU are! Lol https://t.co/YGl4xC7Eah']
4,"['RT @TeamKanyeDaily: “How many times do you hear somebody say, ‘everybody hates Trump?’ I got love, I’m leading with love, that’s my main me…']"
4,"['RT @MUNCHKiN_XO: I don’t know about you, but I’m ready for Season 16 of KUWTK. 👀 https://t.co/Q3ay1e1X4N']"
4,['Awww thank you Myleeza!!!! \U0001f970\U0001f970\U0001f970 https://t.co/2XPAu2P2zo']
4,['Now let’s watch Busy Tonight and live tweet! @BusyPhilipps']
4,['The music in the finale 🎼 #Reborn #KSG']
4,['RT @lynnyChap: im CRYINGGGG at Alice Johnson crying on #KUWTK 😭😭 @KimKardashian is such an amazing person for helping to get her life back…']
4,['\U0001f970 https://t.co/WOshTUI3sh']
4,['RT @winterbaby61: @KimKardashian I am so impressed with the work u did to get Alice free.  I have chills and tears watching this. Your a ve…']
4,['RT @likeitskhy: @KimKardashian you are the shit!!! watching #KUWTK and you are an angel! You changed this woman’s life. Keep using your pla…']
4,['RT @aprocysh: Did not expect to cry watching #KUWTK tonight. Way to use your celebrity for good @KimKardashian 😭']
4,['RT @liztweets5: Kim Kardashian speaking to the PRESIDENT on #KUWTK is a historic moment. I am so proud of her and of Alice’s entire team!!!…']
4,['RT @Dayzers_: Not even going to lie your pop up shop at south coast plaza is 🔥🔥@KimKardashian picked up some concealer and baking powder #g…']
4,['Absolutely!!! https://t.co/IAyDdNUo5F']
4,['\U0001f970 https://t.co/29b4AkJSNF']
4,['This call makes me cry every time I see it. @MakeupByMario filmed this on his cell phone. I’m so glad we captured these moments']
4,['Thank you \U0001f970 https://t.co/qNGdQC4mbw']
4,"['RT @kardashjenbrs: old photo, time is flies😂❤️ @KimKardashian @KylieJenner https://t.co/KCafRlaBQf']"
4,['\U0001f970 https://t.co/UWRquUffVw']
4,['Thank you 😍 https://t.co/XNn9rum3td']
4,['RT @PreppyTraveler1: Don’t know what I’m going to do after this finale &amp; nothing to look forward to on Sunday’s😱 @khloekardashian @KimKarda…']
4,['RT @TraveeWhite: Wouldn’t Leave ❤️  #KUWTK https://t.co/hLfhRl0ERI']
4,['Always 💯 https://t.co/yllwPBtZ8E']
4,['i pray you have a better week https://t.co/fBnRVg4jN1']
4,['RT @momentskylie: Met Gala was the most epic event of this year and I can’t prove it 😂❤️ Very exited for the next year!!! @KUWTK @KimKardas…']
4,['✅ https://t.co/sBqibrINxd']
4,['\U0001f970 https://t.co/uvpWncAfAb']
4,['RT @thejakekardash: #KUWTK https://t.co/q4bz1k5G2d']
4,['Facts! https://t.co/akBQNWblJN']
4,['RT @khloeroses: Tune into E! right now to watch the season finale of #KUWTK ! Is going to be insane 🔥🔥 @kourtneykardash @KrisJenner @KimKar…']
4,['I know I’m late! How’s the finale of KUWTK so far???']
4,['TONIGHT OUR SEASON FINALE OF KEEPING UP WITH THE KARDASHIANS ON E! https://t.co/ke8A9eMEeP']
4,['😍😍 show us your pics from the pop up by tagging @kkwbeauty &amp; #KKWBEAUTYPopUp and geotagging @southcoastplaza!! https://t.co/3b16SVc4tM']
4,['RT @kkwbeauty: You don’t want to miss this! Final hours to get FREE SHIPPING on domestic orders over $50!! ONLINE ONLY at https://t.co/32qa…']
4,['Don’t miss out!! Final hours to get FREE SHIPPING on domestic orders over $50! Ends tonight at 11:59PM PST only at https://t.co/PoBZ3bhjs8 #KKWBEAUTY https://t.co/7RCRVNAnJQ']
4,['😍 https://t.co/XtixO95RA2']
4,"['Only a few days left to enter!!! 50 participants will be selected at random to attend a private event hosted by me on 12.17 at @southcoastplaza. To enter, visit our #KKWBEAUTY Pop-Up until 12/11 to submit an entry in person with our store staff. No purchase necessary! https://t.co/jMMJVvhZnb']"
4,['Congrats!!!! Can I get a copy? https://t.co/8fBeKRKqpv']
4,['RT @kkwbeauty: On the 8th Day of Christmas #KKWBEAUTY gave to me... FREE SHIPPING on domestic orders over $50!! ONLINE ONLY at https://t.co…']
4,['TODAY ONLY! Shop @kkwbeauty and get FREE SHIPPING on domestic orders over $50!! Online only at https://t.co/PoBZ3bhjs8 ending tonight at 11:59PM PST. You don’t want to miss this!! https://t.co/V5wT5TAqGN']
4,['My @kkwbeauty pop up is here!!!! This is such a dream come true! Please go check it out at @southcoastplaza in Costa Mesa! We have all of my make up and fragrance. We worked so hard on this store and it’s visually everything I dreamed it would be! https://t.co/HgMJx73oOT']
4,['RT @KKWFRAGRANCE: #KKWBODY display at the #KKWBEAUTY &amp; #KKWFRAGRANCE Pop-Up at @southcoastplaza in Costa Mesa! Come experience the store wi…']
4,['The best!!!! https://t.co/vSCV0fh58m']
4,['Shop your favs today at the  @kkwbeauty &amp; @KKWFRAGRANCE Pop-Up in @southcoastplaza!! Show us your experience in the store by tagging #KKWBEAUTYPopUp and geotagging South Coast Plaza! So excited to see your pics!!! https://t.co/qTS7P5zyey']
4,['https://t.co/PoBZ3bhjs8 https://t.co/WklWJybTKg']
4,['Congrats babe on your 69th Grammy nomination!!!!!! #ProducerOfTheYear @kanyewest']
4,['RT @KKWMAFIA: 12 DAYS OF CHRISTMAS #KKWBEAUTY. DAY 7 is a free pink or nude lip liner with 8 piece purchase. Ends tonight at 11:59PM PST on…']
4,['🚨😍🔥\U0001f970 https://t.co/YcvP0pxveV']
4,['Yesss!!!! Congrats babe!!! \U0001f970🎼💯 https://t.co/VHDoUNH5v5']
4,['Beyond excited to announce that I’m adding the #RobertoCavalliSS19 collection in my game. Their V1PER sneaker is making its exclusive debut in Kim Kardashian: Hollywood!: https://t.co/FLuYkaqJtT https://t.co/4pMWnV4UCX']
4,['We weren’t even filming our show at this time but when I got the call I asked Mario to film it on his iphone. These raw moments really are so special. https://t.co/kb7eVGlfu6']
4,['❤️❤️❤️ https://t.co/cqJFrVlVBJ']
4,['This Sunday is our finale and it’s really so emotional. I cry every time I watch this clip https://t.co/KCSOqFIMmg']
4,"['Very calm except for when she wants food lol She LOVES food! She has the best personality, so easy and chill https://t.co/CJTGtQ2YiX']"
4,['Cutie \U0001f970 https://t.co/ltviPNIV0l']
4,['I still gotta wear this black though https://t.co/Zd7OhdSL7F']
4,['\U0001f970 https://t.co/dNMgS1LWaq']
4,['RT @kkwbeauty: Come experience &amp; shop your favs at the #KKWBEAUTY Pop-Up at @southcoastplaza! Enter for a chance to meet @KimKardashian!\n50…']
4,['RT @MyleezaKardash: @TreJan_ It’s sad that people are willing to ruin a family just for clout and views. That’s honestly sad af']
4,['RT @narcicismo: this is my MOOD 24/7 https://t.co/ZJoFpzO8Sf']
4,"['I hate that I am bringing attention to this but this is absolutely disgusting that you would find this funny to mess with Travis &amp; Kylie who just started a family together. This is really damaging to relationships, families and is just so wrong! https://t.co/KtodBpmiHR']"
4,"['I’m in a huge meeting and my mom just said “thank you,next” to everyone. She’s really milking this guys 😂']"
4,['Happy Birthday to my favorite boy my Sainty Joon. I must have done something really special to deserve having you as my son. I love you to the galaxy and back. https://t.co/bA7s2Bfewj']
4,['Studio Time https://t.co/33SDZkusQ4']
4,['RT @theyeezymafia: YEEZY BOOST 350 V2 GID\nGLOW\nSPRING 2019\n$250 https://t.co/DArU6bQr3T']
4,['RT @jimmykimmel: Which sister is most likely to sue @KimKardashian? NEW Three Ridiculous Questions! #3RQ @Ciroc https://t.co/Us7XUe6nOl']
4,"['RT @JoshMShep: People are being warehoused for decades in our prison system \n\nIf you’re serious about being tough on crime, pass this bill…']"
4,['💕 https://t.co/SeKN4ORlLE']
4,"['RT @tansmcgans: I am obsessed with the KKW pop up because it’s literally so beautiful, I could cry @KimKardashian']"
4,['Thank you!!! We worked really hard at this store! https://t.co/NOAvm3KIIL']
4,['The Cher Show was sooooo good! I learned so much about her that I didn’t know. She really opened up about her life and all of the actors were sooo good! You all have to check it when in NYC. We had the best time! ✨']
4,['Yes all perfumes will be there! https://t.co/PqYsFttfC9']
4,['I may even try to stop by the pop-up today to see some of you there...👀 @southcoastplaza #kkwbeauty #KKWFRAGRANCE #costamesa']
4,['🚨 First Look Alert 🚨 The @KKWBEAUTY @KKWFRAGRANCE Pop-Up at @southcoastplaza opens TODAY at 12:30PM. I can’t wait for u to experience the store &amp; all of the surprises exclusive to this location!Don’t forget to share w me your pics by tagging me &amp; our brand accounts when u visit https://t.co/FP4rRqzaUb']
4,['RT @kkwbeauty: A few hours left to shop Day 3 of 12 Days of #KKWBEAUTY Christmas!! Pick any two #FlashingLights product for only $25! Ends…']
4,['The #KKWBEAUTY &amp; #KKWFRAGRANCE Pop-Up opens tomorrow at 12:30PM! Find out how you can enter to win an invite to a private event with me @southcoastplaza on December 17th: https://t.co/oldJToCO1o https://t.co/1VKrlCdMtt']
4,['RT @KKWMAFIA: 12 DAYS OF CHRISTMAS #KKWBEAUTY. DAY 1 is #UltralightBeams Duo for only $25. Ends tonight at 11:59PM PST on https://t.co/q4eJ…']
4,['RT @KKWMAFIA: 12 DAYS OF CHRISTMAS #KKWBEAUTY. DAY 2 is Glam Bible Crème Lipsticks Duo for only $25. Ends tonight at 11:59PM PST on https:/…']
4,['Day 3 of 12 Days of #KKWBEAUTY Christmas! Pick any two #FlashingLights product for only $25! Ends TONIGHT at 11:59PM PST only at https://t.co/PoBZ3bhjs8 https://t.co/dO6pWnjQ2e']
4,['RT @narcicismo: Kris Jenner is actually Mrs. George in real life. https://t.co/KSXFDJzBGF']
4,['😍 https://t.co/ZHc87nvNwl']
4,['RT @kourtneykardash: New Keeping Up starts at 9/8c on E! #KUWTK https://t.co/56yAzWJIsB']
4,['RT @RogKardash: KIMYE X @Versace 🔥 https://t.co/vJWMnt9kua']
4,['https://t.co/PoBZ3bhjs8 https://t.co/URk69xh3Ch']
4,['💕 @NaomiCampbell is forever my inspo 💕']
4,['RT @AsyaKardashian: Happy #KUWTK day 💕 https://t.co/HgbBgvoN7m']
4,['Get the @kkwbeauty #UltralighttBeams Duos for only $25 until tonight at 11:59PM PST at https://t.co/PoBZ3bhjs8 #KKWBEAUTY https://t.co/dB7ULG20ga']
4,['RT @kkwbeauty: On the 1st Day of Christmas #KKWBEAUTY gave to me... #UltralightBeams Duos for only $25! Shop now until TONIGHT at 11:59PM P…']
4,"['RT @MsBKB: Insightful piece! ""For @KevinHSharp, [Chris] Young\'s 2014 sentencing hearing was little more than judicial theater. ""The sentenc…']"
4,"["".@JessyMichele of @cut_50 is amazing. Her leadership to help pass the #FirstStepAct isn't about politics – it's personal. And this would be a HUGE win for our justice system at large. #PassFirstStep https://t.co/MRzJXebVTj""]"
4,['The @kkwfragrance Crystal Gardenia Trio Gift Sets feature all 3 signature scents in travel size 10mL bottles for only $35!! Available now https://t.co/tbQezJs782 https://t.co/t5d1sP8Z4F']
4,['RT @itsKELSEYtho: A LEGEND!!! @KrisJenner #ThankUNextVideo https://t.co/hqaLHbhmgr']
4,"[""RT @KrisJenner: I'm not a regular mom, I'm a cool mom. 😉 https://t.co/GGpPNUC4N2 @ArianaGrande""]"
4,['RT @narcicismo: KRIS JENNER AS MRS. GEORGE IT’S WHAT WE ALL NEEDED IT. #thankUNextvideo https://t.co/pOABlEV4XS']
4,"['RT @KKWMAFIA: Checkout ""How to Get the Perfect Smokey Eye"" on #KKW https://t.co/ZAfXWoQyGP https://t.co/zr7dTjjfHL']"
4,['RT @KKWFRAGRANCE: Available now! The brand new Crystal Gardenia Trio Gift Sets include all 3 signature scents in travel size 10mL bottles f…']
4,['Shop the brand new Crystal Gardenia Trio Gift Sets now at https://t.co/tbQezJs782!#KKWFRAGRANCE https://t.co/mXMsFpGN3o']
4,['Brand new @KKWFRAGRANCE Crystal Gardenia Trio Gift Sets just in time for the holidays! The Gift Set comprises all 3 signature scents in travel size 10mL bottles for only $35- the perfect stocking stuffer or great for traveling! Available today at 12PM PST https://t.co/AGqG9P75Ou']
4,['Tokyo with @takashipom https://t.co/d0YcVT26WU']
4,['If you are able to help the family would be so grateful!  https://t.co/10E2wSIlzM']
4,['Yessss baby!!! 🔥🔥🔥 https://t.co/Kw17iTRwO4']
4,['Wearing TWINNING from my KKW X KYLIE collab available NOW sat https://t.co/aIjp1MBlpZ https://t.co/82uiagmIXL']
4,['Celebrate the holidays with me TONIGHT during “A Legendary Christmas with John and Chrissy” at 10/9c after #RockCenterXmas on @NBC. #ALegendaryChristmas https://t.co/9U1VtamiTd']
4,"['RT @kourtneykardash: Guys, we need your help. I’m so upset to hear @CaliforniaDTSC might finalize plans that will leave dangerous amounts o…']"
4,['RT @common: We need a criminal justice system that respects the dignity and humanity of women and girls who are incarcerated. We need a sys…']
4,['Fittings.... https://t.co/NSTNnzlE7o']
4,['TOKYO w @takashipom https://t.co/xQFnUclSMl']
4,['20 minutes left! Shop our @kkwbeauty &amp; @KKWFRAGRANCE #CyberMonday sales both ending TODAY at 12PM PST! You don’t want to miss this!! https://t.co/0cqb269CiN']
4,['RT @KKWFRAGRANCE: The #CyberMonday sale ends TODAY at 12PM PST! Get 20% off site wide at https://t.co/tNsXwaWFaS and don’t miss out on @kkw…']
4,"['RT @kkwbeauty: ONE HOUR LEFT! The #CyberMonday sale ends TODAY at 12PM PST! Get 30% off all your #KKWBEAUTY must haves, some exclusions app…']"
4,['Beyond https://t.co/8wUxqXtolI']
4,"['I already have my plans for November 28 - join me by watching ""A Legendary Christmas with John and Chrissy"" at 10/9c on @nbc #ALegendaryChristmas https://t.co/hrHLVb1mYw']"
4,['Thankful our babies are besties 👯 https://t.co/dO2p91AsMZ']
4,"['#KKWXKYLIE round 2 includes two matte liquid lipsticks, one velvet liquid lipstick and a gloss topper, for $42. Available now at https://t.co/PoBZ3bhjs8 #KKWBEAUTY https://t.co/OaUGbLiPPe']"
4,['20% off site wide ends tomorrow at 12PM PST!! https://t.co/tbQezJs782 https://t.co/5zqRDv1Lkq']
4,['One day left! Shop now!!! https://t.co/PoBZ3bhjs8 https://t.co/zbvu4xgzY0']
4,"['RT @kkwbeauty: #KKWXKYLIE is now available on https://t.co/32qaKbs5YG! The brand new Lip Set comes with 2 matte liquid lipsticks, 1 velvet…']"
4,"['RT @kkwbeauty: Have you shopped our #CyberMonday sale yet? Get 30% off site wide until Tuesday, 11.27 at 12PM PST and choose Afterpay at ch…']"
4,['RT @KKWFRAGRANCE: Shop our #CyberMonday sale now! Get 20% off site wide at https://t.co/tNsXwaWFaS. Choose #Afterpay at checkout to purchas…']
4,['RT @kyliecosmetics: @jordynwoods wearing shade SOUL SISTER from the brand new KKWXKYLIE 4 piece available now! https://t.co/skTLVTrhis']
4,['👼🏼 https://t.co/SZJXpcRe1g']
4,"['Shop the @kkwfragrance #CyberMonday sale now! Get 20% off site wide at https://t.co/tbQezJs782. Sale ends Tuesday, 11.27 at 12PM PST https://t.co/mFeJgh6SYq']"
4,"['Shop the @kkwbeauty #CyberMonday sale now! Get 30% off site wide at https://t.co/PoBZ3bhjs8. Sale ends Tuesday, 11.27 at 12PM PST https://t.co/qT9mn5jz13']"
4,['RT @itsKELSEYtho: My girl is in Ulta!!! I’m so glad I got to smell the KIMOJI Peach and KIMOJI Cherry in person 😍😍😍😍 #KKWBEAUTY #Ulta @KimK…']
4,"[""RT @ultabeauty: KKW Fragrances have arrived exclusively at #ultabeauty for a limited time! 'Tis the season for fresh scents.  https://t.co/…""]"
4,['#KKWFRAGRANCE is available in all @ultabeauty stores nationwide TODAY! #KKWFragranceUltaBeauty https://t.co/Ew6ZHTPwxK']
4,"['RT @KKWFRAGRANCE: Hurry, you don’t want to miss this! We’ve just added @AfterpayUSA to our site to make purchasing even easier! Choose #Aft…']"
4,['RT @kkwbeauty: Final hours of the #KKWBEAUTY #BlackFriday sale! Get 30-50% off site wide until TONIGHT at 11:59PM PST. We’ve just added @af…']
4,['RT @kkwbeauty: Final hours of the #KKWBEAUTY #BlackFriday sale! Get 30% off the Liquid Concealers and Concealer Kits now until TONIGHT at 1…']
4,"['Only a few hours left to shop our #BlackFriday sale to buy your #KKWBEAUTY favs 30-50% off and our holiday must have #GlamBible Smokey Volume I. Choose #Afterpay at checkout to purchase for 4 easy, equal payments. Our sale ends tonight at 11:59pm PST at https://t.co/PoBZ3byUQI https://t.co/vW9wwHmSLC']"
4,['RT @MyLifeIsKimK: SHOP THE #KKWBEAUTY GLAM BIBLE SMOKEY VOLUME I ON https://t.co/HFcPKh1Ej6 \n\n@KimKardashian @kkwbeauty https://t.co/L1i4cS…']
4,"[""RT @kuwthewests: North is enjoying Glam Bible!! \n\nYou can shop Kim's new products at https://t.co/D1Xz5haNq1 https://t.co/VYaq8Z3pti""]"
4,"['RT @harpersbazaarus: Kim K Just Let North West Play Makeup Artist, &amp; the Results Are Hilarious https://t.co/v8YVKaYCUW']"
4,"['RT @kkwbeauty: The #KKWXMARIO Bundle, Eyeshadow Palette, Lipstick &amp; Glosses are all 30% off during our #BlackFriday Sale! Shop now at https…']"
4,['RT @KKWMAFIA: LAST DAY FOR #BlackFriday Sale! Shop now at https://t.co/q4eJ7J63QC and get 30-50% off site wide. End TONIGHT at 11:59PM PST…']
4,['https://t.co/tbQezJJIwC https://t.co/29FBzvsxY6']
4,['We added #AfterPay to our sites to make purchasing easier! Choose AfterPay at checkout to purchase your #BlackFriday favs and the Must Have #GlamBible in 4 easy payments. Our 30-50% off site wide #KKWBeauty sale and 30% off site wide #KKWFragrance sale ends tonight at 11:59pm PST https://t.co/fflclDEx5m']
4,['😍 https://t.co/0L28jFzwst']
4,['😍 https://t.co/PcwlxrNAnF']
4,['💕 https://t.co/XFtAFE1dPY']
4,"['SOUL SISTER, DOUBLE TROUBLE, TWINNING, MAIN BAE\nShop the brand new #KKWXKYLIE Lip Sets at https://t.co/CIEp69AbyG https://t.co/EekpVoFAej']"
4,"['Shop the @kkwbeauty Glam Bible Smokey Volume I + Tools &amp; Accessories now AND get 30-50% off site wide during the #BlackFriday sale, some exclusions apply. You also don’t want to miss @KKWFRAGRANCE’s 30% off site wide sale. Both end tomorrow at 11:59PM PST #KKWBEAUTY #KKWFRAGRANCE https://t.co/X8rpo6Sfp5']"
4,['❤️ https://t.co/QFPXMHHYaF']
4,['https://t.co/4CipIjiElC']
4,['https://t.co/aKPYBAPL43']
4,['Dream with the finishing touches https://t.co/7AP4zUTY33']
4,['Final Look #GlamBibleSnokeyVolume1 https://t.co/l17agExevt']
4,['https://t.co/RAsXf4FtXg']
4,['https://t.co/JC0GqHNtBc']
4,['https://t.co/CEIJZCMQkq']
4,['https://t.co/RPj7KjAFav']
4,['https://t.co/NDUulGEkEx']
4,['https://t.co/sbyklMQhdE https://t.co/ESCa83kFcs']
4,['So humble though.... https://t.co/WXjiwGNutr']
4,['Tutorial with make up artist North West https://t.co/ggdwe1wsXC']
4,['Glam Bible Palette- The 6 pan eyeshadow palette for the ultimate smokey eye is sold for $30 on https://t.co/sbyklMQhdE. I have this small palette in my purse and make up bag because it’s so small and has the most perfect shadows! https://t.co/TCUznoC75C']
4,['I LOVE THE GLAM BIBLE whole look!! This lip liner and highlighter are my fave 😍It’s all available NOW on https://t.co/aIjp1MBlpZ https://t.co/xLuHLnhWyX']
4,['Yessssss https://t.co/9FyEMNRh4I']
4,['@_DreamHouse_ ❤️']
4,['RT @kkwbeauty: The #KKWBEAUTY Cosmetics Bag + Tools &amp; Glam Bible Smokey Volume I are available now at https://t.co/32qaKbav78 AND get 30-50…']
4,['RT @daizee_x: @kkwbeauty @KimKardashian glam bible bundle ordered yasssss 😍😍']
4,['RT @lynthuynguyen: Anyone else dying @KimKardashian makeup vids with North &amp; Dream?? 😂👌🏽 https://t.co/06J25GWQMf']
